fips_code,bulkdens_0,bulkdens_10,bulkdens_100,bulkdens_200,bulkdens_30,bulkdens_60,clay_0,clay_10,clay_100,clay_200,clay_30,clay_60,ph_0,ph_10,ph_100,ph_200,ph_30,ph_60,sand_0,sand_10,sand_100,sand_200,sand_30,sand_60,soc_0,soc_10,soc_100,soc_200,soc_30,soc_60,swc_0,swc_10,swc_100,swc_200,swc_30,swc_60,dayl,prcp,srad,swe,tmax,tmin,vp,ndvi
1001,148.92318015977386,151.65157668045737,166.87212387763415,169.4916594352067,158.36354509482956,162.89756758869163,16.97681869315143,18.602176186895203,30.16034206292528,29.67654288844543,26.7458842036382,29.814239968500765,54.963737910035626,54.23328505839528,53.90671030528975,54.57848576574002,53.96553908362614,53.792536653695706,52.312985922729226,51.17592947039569,45.69881547227307,48.96873088487168,45.88432834925044,44.328949864044915,3.788349431944741,2.806173367759791,0.1921256275897535,0.10190208946273419,1.1515357325684037,0.44449893788912165,19.538820599429027,19.26014020450466,20.558806503751843,20.099520309485964,19.93649182496067,20.554448821407682,43200.08984375,5.114151090681814,335.7324607539754,0.0,24.92566489779177,12.71644183410547,1640.8511963610686,0.19767271761374916
1003,143.05025065054468,147.34505264375537,164.74894245009997,167.6089657521071,154.5337744885566,161.05550403556015,15.818482186839287,16.55224895668214,25.323243377227005,26.264286432759892,21.031944535469616,24.085469004552294,51.01584529387895,50.78719364075223,51.87586778552223,52.38727633836368,50.82647176475218,50.98029241162289,59.73862515322193,59.193413343913974,54.31807584011154,55.153000913381085,56.083927642223614,54.314349636060555,6.4168046226384545,5.5608569940107,2.1702444897550284,1.8356126668348833,3.4498180784231494,2.562439583590582,23.115938424922444,22.68362278341478,24.438630906803994,24.464035199766286,23.21429342721121,24.24782075485168,43200.08424144183,4.852056709690469,335.6214554792319,0.0,26.003547404597843,15.252460201006189,1891.5100810722322,0.194396951980032
1005,149.37457869044252,152.31793941436268,168.76050000283973,171.15288974159773,159.1412404258482,163.9635904341468,17.64639719983694,19.418309691677173,30.12615238931318,29.210738393708795,26.804353609471338,29.83235406779913,53.31249528397448,52.835289024644375,52.948910601463275,53.660547395234744,52.58631875221602,52.575727989829595,55.548604610846425,54.29692683261491,48.4878471456877,52.14795018650891,48.95895640088969,47.32202406725909,3.9339078478001857,2.896020886911218,0.25446533814703776,0.15054329065854163,1.1997514175572919,0.5283687703499053,18.869554438464114,18.593400926770553,19.976989040429775,19.625586646541358,19.22641899294631,19.925218550881755,43200.088543270474,5.033758670156976,336.9947916322057,0.0,25.576677770137145,13.442938079749958,1700.5031984873976,0.20517985123731505
1007,146.42771511382702,149.43623714992992,168.30135329614828,171.71653010100331,157.75666603600365,163.4436381481971,18.0118158904522,19.579015789445094,31.327610732186848,31.407180658090944,27.08727614473194,30.73319034097627,53.90331168731862,53.06876663467846,53.05657841305778,53.85903397882106,52.746802166901595,52.7231701332265,38.94136934202912,38.03661509260691,35.785415411502434,38.94716461473769,34.64270413536576,34.22867705781533,4.779991332494377,3.3083662914665526,0.2563725060857689,0.12016008976391351,1.2407974105163453,0.532511803441498,21.11104341070514,20.748112024413587,21.1877469174303,20.75593805652987,21.26049418431603,21.582054598207762,43200.09313703751,5.740165629601434,337.356738157341,0.0,24.295293008890916,12.28010201784976,1596.2160548062266,0.19221100036004035
1009,145.09964455321511,147.98671333414484,165.27849187262598,168.1849922844871,156.61059359334936,162.18324001731807,17.06550297007654,18.38978761815832,31.367499016745075,32.430097500918514,25.808442486814485,30.298567682090155,56.23024606821979,55.41632963563411,54.514436406049604,55.034295615318044,54.775792984620075,54.49809231025178,34.51158753616097,33.68544404370018,32.1719587924022,34.721572327599105,31.076743087503697,30.63129713835053,4.065983323175355,3.1260512786907646,0.28507233527654874,0.10486532521645808,1.304096397545205,0.5968696163546874,22.09076968815977,21.49664750291955,22.03408294451492,21.673870834708136,22.02797654793574,22.33641909520238,43200.09702417653,5.436946601783587,328.6679373999795,4.396726529600333e-06,22.427076872673293,11.111584807165627,1484.4263612773914,0.1893344475468253
1011,149.22657212901674,152.28917266601778,168.45930426375037,170.96236925941042,159.5737683932768,163.8975616382165,19.790310968375984,21.601890342534787,32.747945007983965,32.32819856292613,28.85409335426131,32.274144432605404,54.10139747794414,53.30201010510292,53.289049016970736,54.15044754157089,52.81876192158312,52.70308105464428,47.23798183205568,46.04541190845509,40.99239879024015,44.42828579707269,41.41536985880012,39.83428295545332,3.771974225073849,2.797558675256944,0.2163967359216772,0.097225861788327,1.1470330834314266,0.4832808915147642,19.890182329755824,19.61712482871593,21.137116275895867,20.85019404819666,20.337113736216285,21.14516295572014,43200.08984375,5.064952584466876,337.10242900292707,0.0,25.237253873124654,13.129632486530218,1671.100581551896,0.20489707978174135
1013,147.04485887242342,151.46996167888386,170.7682192398572,173.29662680934996,159.70579445969423,166.37747258460024,18.78884180120796,20.32869206912154,29.99620522756462,30.087263984546095,26.013222806675124,29.179495211717143,51.679710169742535,51.05177053622739,51.99855367493641,52.687133029311354,51.02726645594448,51.19003393118621,47.29474437942526,46.372835721320286,42.77498763269323,45.26523674882791,43.13150418219195,41.75209955403425,4.5073048595779515,3.306117866312615,0.49509969967764533,0.3443998895916168,1.483616258253296,0.7500236206275532,23.02406766598076,22.504417263646175,24.296373480698488,24.116372127411896,23.176113645543637,24.206325665946935,43200.08747347246,4.742252210858703,338.7767589353044,0.0,25.759033848752697,13.786610101554132,1739.8951512486274,0.2261714072495387
1015,144.5512466933588,147.82809690514313,164.9550679417215,167.63123752520752,156.04923037002982,161.17759930489038,18.708720772330462,20.110319555682214,32.984085990972055,33.314608153006645,27.24984938773348,32.15721176368128,55.98658803563983,55.32545030362096,54.951067633539836,55.57136302941697,54.909073480748724,54.76380427774913,37.04150598352002,36.124702189688506,32.99240135991671,35.47509086983035,33.04202700662182,31.917740450100087,4.423573228998159,3.4454864763326207,0.3249915095394646,0.15128699405745064,1.3721690949297947,0.5961982062581526,22.88538135953531,22.2940654901817,22.881158160659606,22.61744883692286,22.876981343662433,23.290346307719062,43200.09466706086,5.091851578978466,331.09343449455037,0.00023199497677162196,23.092680499305136,11.14922528506047,1488.958827845466,0.19129098824480475
1017,146.31218207821246,149.31642394330055,165.01849372285378,167.87152338101433,156.8349463488392,160.68748668303937,16.93519378656379,18.70504630204847,31.135864591291565,29.613152398903456,27.652304660341485,31.606326580786032,53.72579908374014,52.85943184491778,52.68375833053547,53.467623064579556,52.61618998776021,52.53984553647182,46.36422819785497,45.1564306050856,40.450556602701134,44.15408629126275,39.9763740592211,38.34139519452665,4.275518733626419,2.8880554461413213,0.10443299486883947,0.047309114749244575,1.0695840614153123,0.27478673035896956,20.70244582673544,20.377441530941613,21.771127771447883,20.836307652857545,21.190360238661064,21.88861019834672,43200.092031048516,5.59166227549269,339.405934225488,0.06421452272968421,23.61667536644597,11.048121099505368,1481.3416624164363,0.1970863643666065
1019,143.81454421330096,146.907648665553,164.15356278706716,165.91659961898424,155.28137209432106,160.08390269386177,19.628207656946028,20.892627360487243,33.04351719089444,33.2650035561162,27.41435537853613,32.35610916032773,57.250319094481426,56.71220426208139,56.4828193682722,57.09078731809778,56.394843905544754,56.292584650539496,35.47881379939,34.68295835133415,32.44221131807984,35.00922073746496,32.09638726984881,31.053725121420356,4.503173231013155,3.568545880929221,0.46758366995416983,0.2358518378141051,1.5095880177087422,0.7223579265121783,23.111241559056477,22.550550062792595,23.051846614772696,22.908767446865944,23.08095292388109,23.388745717934093,43200.09765625,5.202871221836924,329.0070316577208,0.007994928106923307,22.783809021928505,10.834645897969796,1461.1427713493547,0.17511797457991518
1021,147.60588779341205,150.51219536993383,166.095493746093,169.1651375759005,157.615147217683,162.05443174714566,16.87642296261364,18.55344540649026,31.223864828604725,31.031435295870214,26.725781532741845,30.666708021232008,55.20950496985918,54.33516275877447,53.817683486322366,54.54112688677346,53.91394629024415,53.69464462948135,46.06002866488266,44.97407708490988,40.72885148090473,44.040245760357394,40.571100949921195,39.20495893788682,4.095825039572434,2.9759677425251065,0.21745749847376503,0.11698292627646231,1.2014539671137539,0.481620523196941,20.52491646834754,20.185023524121824,21.268402781585774,20.729659494277087,20.79959086397684,21.41658727047077,43200.09124000667,5.7930110801273464,336.3550502638132,0.0,24.30566512832124,12.134646877716289,1581.0192174809388,0.18532006353111916
1023,145.19859365780854,149.2228512951673,168.90653459863825,171.4294154081834,157.54418919406692,164.06613335691927,20.117421864464408,21.59740526929095,32.193718060867795,31.80802282421918,28.53002727436163,31.769526269325834,52.32200107657121,51.56557510080727,52.25973561514934,52.95859736698891,51.51644917474672,51.55512209924222,40.530237991463146,39.63350789961899,36.779190676777716,40.001161871898546,35.9934710909859,35.19333420789818,5.366309525505467,3.9327385942923256,0.6585773790166143,0.4576840993189847,1.7446267794604757,0.9632889906825631,23.351895986333023,22.78540713716566,23.869169326267265,23.513554895388285,23.34109444067806,24.01536740331422,43200.08924817205,5.304567298506875,337.95780927769255,0.0,25.16025918943093,12.865453751261073,1650.2637904423534,0.2082934520262298
1025,144.85508762145577,148.7636523068143,167.80999721409253,170.62942974852277,156.99434921611362,162.98257513147624,20.650269943059687,21.984599639696082,32.29957834666212,32.029935238003425,28.778862301076778,32.002473269785575,52.3121693676506,51.65182633594097,52.12265068498103,52.780613785168114,51.61977862390647,51.46797015298651,45.31293367986287,44.424955971784584,40.540952065817706,43.303716299838186,40.264566270943334,39.117116606288,6.1358690530192135,4.683882786301179,0.951360408420275,0.7176490357031147,2.203669203499679,1.2983663732660558,23.3671026896954,22.92687782086084,23.87650227999087,23.431621242908278,23.43837525658303,23.99708767789924,43200.087129706175,4.624672775517983,337.535111807004,0.0,25.33272092702005,13.20375540874505,1681.015102477849,0.21100231602293812
1027,139.54420403071788,142.98571880407243,162.0702692568841,165.17149429435324,152.86205199903586,157.2684356640216,17.655615898004495,19.114546166145395,31.36561978833675,30.160241403982408,27.219381885653505,31.68743970245743,53.61758868236636,52.89751594984078,52.81471549468243,53.29324761391222,52.870359761865856,52.74691028872949,41.08540713422271,40.14681923618074,37.781105839983226,40.970080685282554,36.313803535091715,35.1640602918063,6.065640100460269,4.3486681609158255,0.45193888215004996,0.21429173007143384,1.5145392042236705,0.7070845766577974,23.191307349807673,22.275751939690483,22.561728517387106,21.941123914905003,22.575115354088066,22.915939489167055,43200.09375,5.6826264732071765,336.1302227695825,0.024229142683056964,23.043967491967873,10.715585369853237,1449.087071565894,0.18839653222169805
